,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.515 [0.483 - 0.548],0.507 [0.502 - 0.511],0.508 [0.452 - 0.562],0.506 [0.502 - 0.511],0.006 [0.005 - 0.007],0.014 [-0.040 - 0.071],0.012 [0.010 - 0.014]
Demographic,0.482 [0.449 - 0.514],0.482 [0.478 - 0.487],0.482 [0.426 - 0.538],0.482 [0.478 - 0.487],0.006 [0.005 - 0.007],-0.036 [-0.092 - 0.021],0.011 [0.009 - 0.013]
Protein+Demographic,0.516 [0.484 - 0.549],0.524 [0.520 - 0.528],0.524 [0.468 - 0.580],0.524 [0.520 - 0.528],0.007 [0.006 - 0.008],0.048 [-0.008 - 0.103],0.013 [0.011 - 0.015]
