,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.505 [0.471 - 0.541],0.512 [0.505 - 0.518],0.512 [0.447 - 0.574],0.512 [0.505 - 0.518],0.010 [0.009 - 0.013],0.024 [-0.041 - 0.086],0.021 [0.017 - 0.025]
Demographic,0.546 [0.502 - 0.590],0.534 [0.527 - 0.540],0.536 [0.468 - 0.603],0.534 [0.527 - 0.540],0.011 [0.009 - 0.014],0.069 [0.001 - 0.136],0.022 [0.018 - 0.027]
Protein+Demographic,0.501 [0.464 - 0.537],0.510 [0.503 - 0.517],0.507 [0.443 - 0.568],0.510 [0.503 - 0.517],0.010 [0.008 - 0.012],0.017 [-0.046 - 0.076],0.020 [0.017 - 0.024]
