,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.485 [0.463 - 0.507],0.490 [0.486 - 0.494],0.490 [0.451 - 0.527],0.490 [0.486 - 0.494],0.011 [0.010 - 0.012],-0.020 [-0.060 - 0.017],0.021 [0.019 - 0.024]
Demographic,0.415 [0.390 - 0.440],0.428 [0.424 - 0.432],0.428 [0.384 - 0.470],0.428 [0.424 - 0.432],0.009 [0.007 - 0.010],-0.144 [-0.188 - -0.102],0.017 [0.015 - 0.019]
Protein+Demographic,0.483 [0.459 - 0.505],0.486 [0.481 - 0.490],0.485 [0.444 - 0.524],0.486 [0.481 - 0.490],0.011 [0.009 - 0.012],-0.029 [-0.070 - 0.010],0.021 [0.019 - 0.023]
