,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.624 [0.569 - 0.681],0.586 [0.581 - 0.590],0.600 [0.509 - 0.692],0.586 [0.581 - 0.590],0.003 [0.002 - 0.004],0.186 [0.093 - 0.277],0.006 [0.005 - 0.008]
Demographic,0.633 [0.579 - 0.685],0.619 [0.615 - 0.623],0.618 [0.520 - 0.710],0.619 [0.615 - 0.623],0.003 [0.003 - 0.004],0.237 [0.139 - 0.330],0.007 [0.005 - 0.009]
Protein+Demographic,0.656 [0.600 - 0.712],0.617 [0.612 - 0.621],0.618 [0.529 - 0.709],0.617 [0.612 - 0.621],0.003 [0.003 - 0.004],0.236 [0.144 - 0.328],0.007 [0.005 - 0.009]
