,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.628 [0.572 - 0.678],0.579 [0.575 - 0.584],0.586 [0.495 - 0.673],0.579 [0.574 - 0.584],0.004 [0.003 - 0.005],0.166 [0.073 - 0.253],0.008 [0.006 - 0.010]
Demographic,0.668 [0.621 - 0.709],0.657 [0.652 - 0.662],0.660 [0.571 - 0.745],0.657 [0.652 - 0.662],0.005 [0.004 - 0.007],0.317 [0.228 - 0.404],0.011 [0.008 - 0.013]
Protein+Demographic,0.693 [0.650 - 0.739],0.630 [0.625 - 0.635],0.629 [0.546 - 0.716],0.630 [0.625 - 0.635],0.005 [0.004 - 0.006],0.259 [0.176 - 0.346],0.010 [0.007 - 0.012]
