,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.485 [0.431 - 0.535],0.506 [0.502 - 0.511],0.504 [0.415 - 0.592],0.506 [0.502 - 0.511],0.002 [0.002 - 0.003],0.012 [-0.078 - 0.098],0.005 [0.004 - 0.006]
Demographic,0.483 [0.431 - 0.542],0.476 [0.471 - 0.480],0.477 [0.392 - 0.571],0.476 [0.472 - 0.480],0.002 [0.002 - 0.003],-0.047 [-0.133 - 0.047],0.004 [0.003 - 0.005]
Protein+Demographic,0.478 [0.425 - 0.530],0.490 [0.486 - 0.495],0.496 [0.406 - 0.585],0.490 [0.486 - 0.494],0.002 [0.002 - 0.003],-0.014 [-0.104 - 0.074],0.004 [0.003 - 0.006]
