,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.452 [0.404 - 0.502],0.457 [0.453 - 0.462],0.459 [0.364 - 0.550],0.457 [0.453 - 0.462],0.002 [0.001 - 0.002],-0.085 [-0.178 - 0.006],0.004 [0.003 - 0.005]
Demographic,0.526 [0.473 - 0.575],0.493 [0.488 - 0.497],0.492 [0.397 - 0.577],0.493 [0.488 - 0.497],0.002 [0.002 - 0.003],-0.015 [-0.111 - 0.070],0.004 [0.003 - 0.006]
Protein+Demographic,0.496 [0.445 - 0.550],0.530 [0.526 - 0.534],0.534 [0.438 - 0.622],0.530 [0.526 - 0.534],0.003 [0.002 - 0.003],0.064 [-0.032 - 0.153],0.005 [0.004 - 0.007]
