,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.605 [0.574 - 0.635],0.579 [0.575 - 0.583],0.579 [0.525 - 0.629],0.579 [0.575 - 0.583],0.009 [0.008 - 0.010],0.159 [0.103 - 0.210],0.017 [0.015 - 0.020]
Demographic,0.656 [0.627 - 0.682],0.622 [0.618 - 0.626],0.621 [0.568 - 0.676],0.622 [0.618 - 0.626],0.011 [0.009 - 0.012],0.243 [0.190 - 0.298],0.021 [0.018 - 0.024]
Protein+Demographic,0.675 [0.645 - 0.703],0.629 [0.625 - 0.633],0.630 [0.573 - 0.677],0.629 [0.625 - 0.633],0.011 [0.010 - 0.012],0.258 [0.201 - 0.307],0.021 [0.019 - 0.024]
