,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.727 [0.714 - 0.740],0.666 [0.662 - 0.669],0.666 [0.641 - 0.692],0.666 [0.661 - 0.669],0.049 [0.046 - 0.052],0.332 [0.306 - 0.358],0.091 [0.085 - 0.097]
Demographic,0.710 [0.697 - 0.724],0.660 [0.656 - 0.664],0.660 [0.633 - 0.686],0.660 [0.656 - 0.664],0.048 [0.045 - 0.051],0.320 [0.293 - 0.347],0.089 [0.083 - 0.094]
Protein+Demographic,0.738 [0.724 - 0.751],0.675 [0.671 - 0.679],0.675 [0.651 - 0.701],0.675 [0.671 - 0.679],0.051 [0.048 - 0.054],0.350 [0.325 - 0.375],0.095 [0.089 - 0.100]
