,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.558 [0.520 - 0.597],0.544 [0.540 - 0.548],0.545 [0.483 - 0.609],0.544 [0.540 - 0.548],0.006 [0.005 - 0.007],0.089 [0.025 - 0.154],0.011 [0.009 - 0.013]
Demographic,0.494 [0.457 - 0.529],0.502 [0.498 - 0.506],0.504 [0.447 - 0.558],0.502 [0.498 - 0.506],0.005 [0.004 - 0.006],0.006 [-0.052 - 0.062],0.009 [0.008 - 0.011]
Protein+Demographic,0.560 [0.526 - 0.597],0.544 [0.539 - 0.548],0.545 [0.483 - 0.606],0.544 [0.539 - 0.548],0.006 [0.005 - 0.007],0.089 [0.027 - 0.151],0.011 [0.009 - 0.013]
