,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.709 [0.679 - 0.738],0.635 [0.630 - 0.639],0.635 [0.588 - 0.685],0.635 [0.630 - 0.639],0.014 [0.013 - 0.016],0.270 [0.222 - 0.320],0.028 [0.025 - 0.031]
Demographic,0.668 [0.638 - 0.696],0.637 [0.632 - 0.641],0.635 [0.581 - 0.684],0.637 [0.632 - 0.641],0.014 [0.013 - 0.016],0.271 [0.218 - 0.322],0.028 [0.025 - 0.032]
Protein+Demographic,0.722 [0.694 - 0.750],0.650 [0.645 - 0.654],0.650 [0.601 - 0.699],0.650 [0.645 - 0.654],0.015 [0.013 - 0.017],0.299 [0.251 - 0.348],0.030 [0.026 - 0.034]
