,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.667 [0.642 - 0.690],0.628 [0.624 - 0.633],0.629 [0.581 - 0.671],0.628 [0.624 - 0.633],0.015 [0.014 - 0.017],0.257 [0.211 - 0.300],0.030 [0.027 - 0.033]
Demographic,0.752 [0.732 - 0.771],0.691 [0.687 - 0.695],0.693 [0.649 - 0.734],0.691 [0.688 - 0.695],0.020 [0.018 - 0.022],0.384 [0.341 - 0.427],0.039 [0.035 - 0.043]
Protein+Demographic,0.753 [0.733 - 0.773],0.682 [0.678 - 0.686],0.683 [0.641 - 0.724],0.682 [0.678 - 0.686],0.019 [0.017 - 0.021],0.364 [0.323 - 0.406],0.038 [0.034 - 0.041]
