,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.524 [0.475 - 0.569],0.526 [0.522 - 0.531],0.530 [0.441 - 0.607],0.526 [0.522 - 0.531],0.003 [0.003 - 0.004],0.055 [-0.034 - 0.132],0.006 [0.005 - 0.008]
Demographic,0.501 [0.457 - 0.546],0.504 [0.500 - 0.508],0.507 [0.426 - 0.587],0.504 [0.500 - 0.508],0.003 [0.002 - 0.004],0.011 [-0.072 - 0.092],0.006 [0.005 - 0.007]
Protein+Demographic,0.532 [0.483 - 0.581],0.525 [0.521 - 0.530],0.528 [0.447 - 0.609],0.525 [0.521 - 0.530],0.003 [0.003 - 0.004],0.053 [-0.028 - 0.134],0.006 [0.005 - 0.008]
