,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.727 [0.686 - 0.768],0.656 [0.652 - 0.659],0.653 [0.588 - 0.718],0.656 [0.652 - 0.659],0.008 [0.006 - 0.009],0.309 [0.243 - 0.376],0.015 [0.012 - 0.018]
Demographic,0.611 [0.572 - 0.649],0.594 [0.590 - 0.599],0.591 [0.524 - 0.657],0.594 [0.590 - 0.599],0.006 [0.005 - 0.007],0.185 [0.118 - 0.250],0.012 [0.010 - 0.014]
Protein+Demographic,0.719 [0.677 - 0.761],0.643 [0.638 - 0.647],0.639 [0.573 - 0.705],0.643 [0.638 - 0.646],0.007 [0.006 - 0.008],0.281 [0.216 - 0.347],0.014 [0.012 - 0.017]
