,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.634 [0.603 - 0.662],0.598 [0.593 - 0.602],0.598 [0.547 - 0.648],0.598 [0.593 - 0.602],0.009 [0.008 - 0.010],0.196 [0.144 - 0.246],0.018 [0.016 - 0.021]
Demographic,0.660 [0.632 - 0.687],0.613 [0.609 - 0.617],0.613 [0.559 - 0.664],0.613 [0.609 - 0.617],0.010 [0.008 - 0.011],0.226 [0.170 - 0.276],0.019 [0.016 - 0.022]
Protein+Demographic,0.662 [0.632 - 0.689],0.614 [0.610 - 0.619],0.609 [0.557 - 0.662],0.614 [0.610 - 0.619],0.010 [0.008 - 0.011],0.224 [0.171 - 0.275],0.019 [0.016 - 0.022]
