,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.527 [0.481 - 0.571],0.500 [0.494 - 0.505],0.497 [0.417 - 0.573],0.500 [0.495 - 0.505],0.004 [0.003 - 0.005],-0.004 [-0.083 - 0.074],0.008 [0.006 - 0.010]
Demographic,0.609 [0.564 - 0.653],0.578 [0.573 - 0.583],0.580 [0.497 - 0.657],0.578 [0.573 - 0.583],0.006 [0.005 - 0.007],0.158 [0.073 - 0.233],0.011 [0.009 - 0.014]
Protein+Demographic,0.559 [0.512 - 0.604],0.530 [0.526 - 0.536],0.531 [0.455 - 0.604],0.530 [0.526 - 0.536],0.005 [0.004 - 0.006],0.062 [-0.013 - 0.135],0.009 [0.007 - 0.011]
