,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.765 [0.760 - 0.769],0.691 [0.687 - 0.696],0.691 [0.684 - 0.699],0.691 [0.687 - 0.696],0.462 [0.456 - 0.469],0.383 [0.373 - 0.392],0.554 [0.548 - 0.560]
Demographic,0.764 [0.759 - 0.768],0.695 [0.691 - 0.698],0.695 [0.687 - 0.703],0.695 [0.689 - 0.700],0.466 [0.460 - 0.473],0.389 [0.380 - 0.398],0.558 [0.552 - 0.565]
Protein+Demographic,0.800 [0.796 - 0.804],0.723 [0.719 - 0.727],0.723 [0.716 - 0.731],0.723 [0.719 - 0.728],0.501 [0.494 - 0.508],0.446 [0.438 - 0.456],0.592 [0.586 - 0.599]
