,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.752 [0.747 - 0.756],0.684 [0.680 - 0.688],0.684 [0.676 - 0.690],0.684 [0.679 - 0.689],0.522 [0.516 - 0.529],0.367 [0.358 - 0.376],0.592 [0.586 - 0.598]
Demographic,0.747 [0.743 - 0.752],0.682 [0.678 - 0.686],0.681 [0.674 - 0.689],0.682 [0.677 - 0.687],0.520 [0.513 - 0.527],0.363 [0.355 - 0.372],0.590 [0.584 - 0.596]
Protein+Demographic,0.776 [0.772 - 0.780],0.705 [0.701 - 0.709],0.705 [0.697 - 0.712],0.705 [0.700 - 0.710],0.547 [0.541 - 0.554],0.410 [0.401 - 0.418],0.616 [0.610 - 0.622]
