,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.493 [0.447 - 0.540],0.487 [0.481 - 0.494],0.496 [0.419 - 0.568],0.487 [0.481 - 0.494],0.007 [0.006 - 0.009],-0.018 [-0.095 - 0.054],0.015 [0.012 - 0.018]
Demographic,0.545 [0.499 - 0.592],0.536 [0.529 - 0.543],0.537 [0.461 - 0.617],0.536 [0.529 - 0.543],0.009 [0.007 - 0.011],0.073 [-0.006 - 0.151],0.017 [0.014 - 0.021]
Protein+Demographic,0.498 [0.450 - 0.542],0.478 [0.471 - 0.484],0.477 [0.403 - 0.555],0.478 [0.471 - 0.484],0.007 [0.006 - 0.009],-0.045 [-0.121 - 0.031],0.014 [0.011 - 0.017]
