,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.561 [0.526 - 0.595],0.543 [0.539 - 0.548],0.543 [0.477 - 0.605],0.543 [0.539 - 0.548],0.006 [0.005 - 0.007],0.087 [0.019 - 0.149],0.012 [0.009 - 0.014]
Demographic,0.558 [0.522 - 0.600],0.544 [0.539 - 0.548],0.541 [0.481 - 0.611],0.544 [0.539 - 0.548],0.006 [0.005 - 0.007],0.085 [0.024 - 0.156],0.011 [0.010 - 0.014]
Protein+Demographic,0.577 [0.539 - 0.613],0.546 [0.541 - 0.550],0.548 [0.484 - 0.608],0.546 [0.542 - 0.550],0.006 [0.005 - 0.007],0.094 [0.030 - 0.154],0.012 [0.010 - 0.014]
