,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.531 [0.488 - 0.570],0.537 [0.532 - 0.541],0.534 [0.455 - 0.607],0.537 [0.532 - 0.541],0.004 [0.003 - 0.005],0.072 [-0.010 - 0.144],0.008 [0.006 - 0.009]
Demographic,0.629 [0.584 - 0.671],0.605 [0.601 - 0.609],0.608 [0.533 - 0.678],0.605 [0.601 - 0.609],0.005 [0.004 - 0.006],0.212 [0.136 - 0.282],0.010 [0.009 - 0.012]
Protein+Demographic,0.577 [0.533 - 0.616],0.552 [0.548 - 0.557],0.554 [0.480 - 0.622],0.552 [0.548 - 0.557],0.004 [0.003 - 0.005],0.106 [0.033 - 0.174],0.008 [0.007 - 0.010]
