,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.554 [0.518 - 0.588],0.531 [0.526 - 0.536],0.530 [0.467 - 0.590],0.531 [0.526 - 0.536],0.007 [0.006 - 0.009],0.061 [-0.003 - 0.120],0.015 [0.012 - 0.017]
Demographic,0.520 [0.482 - 0.555],0.538 [0.533 - 0.543],0.537 [0.476 - 0.601],0.538 [0.533 - 0.543],0.008 [0.006 - 0.009],0.075 [0.014 - 0.138],0.015 [0.013 - 0.018]
Protein+Demographic,0.563 [0.527 - 0.598],0.546 [0.541 - 0.551],0.545 [0.483 - 0.609],0.546 [0.541 - 0.551],0.008 [0.007 - 0.009],0.091 [0.028 - 0.155],0.016 [0.013 - 0.019]
