,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.664 [0.639 - 0.689],0.628 [0.623 - 0.632],0.628 [0.583 - 0.672],0.628 [0.623 - 0.632],0.017 [0.015 - 0.019],0.257 [0.211 - 0.299],0.032 [0.028 - 0.036]
Demographic,0.772 [0.748 - 0.794],0.708 [0.704 - 0.712],0.710 [0.663 - 0.751],0.708 [0.704 - 0.712],0.024 [0.021 - 0.026],0.418 [0.371 - 0.458],0.046 [0.041 - 0.050]
Protein+Demographic,0.767 [0.744 - 0.788],0.707 [0.703 - 0.711],0.708 [0.660 - 0.749],0.707 [0.703 - 0.711],0.023 [0.021 - 0.026],0.414 [0.367 - 0.456],0.045 [0.041 - 0.050]
