,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.643 [0.623 - 0.665],0.604 [0.600 - 0.609],0.603 [0.567 - 0.641],0.604 [0.600 - 0.609],0.021 [0.019 - 0.023],0.207 [0.172 - 0.245],0.041 [0.037 - 0.045]
Demographic,0.627 [0.607 - 0.647],0.593 [0.588 - 0.597],0.594 [0.557 - 0.630],0.593 [0.588 - 0.597],0.020 [0.019 - 0.022],0.186 [0.150 - 0.225],0.039 [0.036 - 0.043]
Protein+Demographic,0.651 [0.631 - 0.673],0.611 [0.607 - 0.615],0.610 [0.575 - 0.648],0.611 [0.607 - 0.615],0.022 [0.020 - 0.024],0.221 [0.187 - 0.259],0.042 [0.038 - 0.046]
