,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.589 [0.560 - 0.620],0.575 [0.571 - 0.579],0.575 [0.526 - 0.628],0.575 [0.570 - 0.579],0.009 [0.008 - 0.010],0.150 [0.101 - 0.204],0.018 [0.016 - 0.020]
Demographic,0.626 [0.599 - 0.651],0.599 [0.594 - 0.603],0.599 [0.547 - 0.648],0.599 [0.594 - 0.603],0.010 [0.009 - 0.011],0.197 [0.147 - 0.247],0.020 [0.017 - 0.022]
Protein+Demographic,0.631 [0.603 - 0.661],0.611 [0.607 - 0.615],0.613 [0.564 - 0.664],0.611 [0.607 - 0.615],0.011 [0.009 - 0.012],0.224 [0.174 - 0.275],0.021 [0.018 - 0.024]
