,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.756 [0.727 - 0.784],0.688 [0.684 - 0.691],0.690 [0.639 - 0.742],0.688 [0.684 - 0.691],0.012 [0.010 - 0.014],0.378 [0.326 - 0.430],0.024 [0.021 - 0.027]
Demographic,0.651 [0.620 - 0.682],0.601 [0.597 - 0.606],0.600 [0.543 - 0.656],0.602 [0.597 - 0.606],0.008 [0.007 - 0.010],0.202 [0.145 - 0.259],0.016 [0.014 - 0.019]
Protein+Demographic,0.756 [0.726 - 0.782],0.688 [0.684 - 0.692],0.689 [0.637 - 0.743],0.688 [0.684 - 0.692],0.012 [0.010 - 0.014],0.378 [0.324 - 0.430],0.024 [0.021 - 0.027]
