,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.553 [0.503 - 0.600],0.542 [0.538 - 0.546],0.536 [0.450 - 0.621],0.542 [0.538 - 0.546],0.003 [0.002 - 0.003],0.078 [-0.009 - 0.163],0.005 [0.004 - 0.007]
Demographic,0.572 [0.518 - 0.629],0.550 [0.546 - 0.554],0.549 [0.458 - 0.636],0.550 [0.546 - 0.554],0.003 [0.002 - 0.004],0.099 [0.006 - 0.187],0.006 [0.004 - 0.007]
Protein+Demographic,0.606 [0.557 - 0.659],0.565 [0.561 - 0.570],0.565 [0.478 - 0.657],0.565 [0.561 - 0.570],0.003 [0.002 - 0.004],0.131 [0.042 - 0.223],0.006 [0.005 - 0.007]
