,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.499 [0.452 - 0.544],0.506 [0.502 - 0.510],0.503 [0.414 - 0.587],0.506 [0.502 - 0.510],0.003 [0.002 - 0.003],0.009 [-0.081 - 0.091],0.005 [0.004 - 0.006]
Demographic,0.622 [0.580 - 0.664],0.590 [0.586 - 0.594],0.589 [0.504 - 0.669],0.590 [0.586 - 0.594],0.004 [0.003 - 0.004],0.179 [0.094 - 0.260],0.007 [0.006 - 0.009]
Protein+Demographic,0.556 [0.509 - 0.600],0.533 [0.529 - 0.537],0.533 [0.445 - 0.615],0.533 [0.529 - 0.537],0.003 [0.002 - 0.004],0.067 [-0.021 - 0.147],0.006 [0.004 - 0.007]
