,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.539 [0.528 - 0.551],0.534 [0.527 - 0.539],0.534 [0.516 - 0.554],0.533 [0.527 - 0.540],0.121 [0.116 - 0.127],0.068 [0.048 - 0.088],0.198 [0.189 - 0.206]
Demographic,0.564 [0.553 - 0.576],0.546 [0.540 - 0.552],0.546 [0.527 - 0.564],0.546 [0.539 - 0.553],0.126 [0.120 - 0.133],0.092 [0.071 - 0.111],0.205 [0.196 - 0.214]
Protein+Demographic,0.558 [0.547 - 0.569],0.547 [0.541 - 0.553],0.548 [0.530 - 0.566],0.547 [0.541 - 0.554],0.127 [0.121 - 0.133],0.095 [0.076 - 0.115],0.206 [0.197 - 0.215]
