,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.458 [0.405 - 0.510],0.458 [0.453 - 0.462],0.454 [0.358 - 0.549],0.458 [0.453 - 0.462],0.002 [0.001 - 0.002],-0.089 [-0.183 - 0.007],0.004 [0.003 - 0.004]
Demographic,0.615 [0.561 - 0.667],0.584 [0.580 - 0.589],0.586 [0.487 - 0.675],0.584 [0.580 - 0.589],0.003 [0.002 - 0.004],0.170 [0.071 - 0.257],0.006 [0.004 - 0.008]
Protein+Demographic,0.555 [0.497 - 0.615],0.524 [0.519 - 0.528],0.548 [0.452 - 0.643],0.524 [0.519 - 0.528],0.002 [0.002 - 0.003],0.071 [-0.026 - 0.167],0.005 [0.004 - 0.006]
