,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.600 [0.547 - 0.651],0.583 [0.579 - 0.588],0.583 [0.486 - 0.673],0.584 [0.579 - 0.588],0.003 [0.002 - 0.004],0.166 [0.072 - 0.257],0.006 [0.004 - 0.007]
Demographic,0.732 [0.682 - 0.781],0.682 [0.678 - 0.686],0.680 [0.591 - 0.774],0.682 [0.678 - 0.686],0.005 [0.003 - 0.006],0.363 [0.275 - 0.457],0.009 [0.007 - 0.011]
Protein+Demographic,0.681 [0.630 - 0.730],0.609 [0.605 - 0.614],0.612 [0.514 - 0.704],0.609 [0.605 - 0.614],0.003 [0.003 - 0.004],0.221 [0.124 - 0.315],0.007 [0.005 - 0.008]
