,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.679 [0.661 - 0.696],0.630 [0.625 - 0.635],0.629 [0.599 - 0.657],0.630 [0.625 - 0.635],0.044 [0.040 - 0.047],0.259 [0.227 - 0.287],0.082 [0.076 - 0.088]
Demographic,0.656 [0.640 - 0.671],0.619 [0.615 - 0.624],0.619 [0.589 - 0.648],0.619 [0.615 - 0.624],0.042 [0.039 - 0.045],0.238 [0.209 - 0.267],0.079 [0.073 - 0.084]
Protein+Demographic,0.690 [0.672 - 0.705],0.641 [0.636 - 0.645],0.641 [0.610 - 0.669],0.641 [0.636 - 0.645],0.046 [0.042 - 0.049],0.282 [0.251 - 0.310],0.085 [0.080 - 0.091]
