,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.780 [0.772 - 0.788],0.707 [0.703 - 0.711],0.708 [0.692 - 0.723],0.707 [0.703 - 0.711],0.145 [0.141 - 0.150],0.415 [0.399 - 0.430],0.241 [0.234 - 0.249]
Demographic,0.725 [0.717 - 0.733],0.666 [0.662 - 0.670],0.666 [0.650 - 0.682],0.666 [0.662 - 0.671],0.123 [0.119 - 0.128],0.333 [0.316 - 0.349],0.208 [0.202 - 0.215]
Protein+Demographic,0.782 [0.774 - 0.790],0.708 [0.704 - 0.712],0.708 [0.693 - 0.724],0.708 [0.704 - 0.712],0.146 [0.141 - 0.151],0.416 [0.401 - 0.432],0.242 [0.235 - 0.250]
