,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.535 [0.480 - 0.587],0.533 [0.529 - 0.537],0.530 [0.439 - 0.623],0.533 [0.529 - 0.537],0.003 [0.002 - 0.003],0.063 [-0.027 - 0.157],0.005 [0.004 - 0.007]
Demographic,0.599 [0.548 - 0.649],0.559 [0.555 - 0.563],0.565 [0.470 - 0.651],0.559 [0.554 - 0.563],0.003 [0.002 - 0.004],0.123 [0.028 - 0.211],0.006 [0.005 - 0.008]
Protein+Demographic,0.568 [0.517 - 0.617],0.568 [0.564 - 0.573],0.573 [0.487 - 0.661],0.568 [0.564 - 0.572],0.003 [0.002 - 0.004],0.142 [0.055 - 0.229],0.006 [0.005 - 0.008]
