,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.545 [0.509 - 0.579],0.533 [0.527 - 0.540],0.534 [0.471 - 0.593],0.533 [0.527 - 0.540],0.014 [0.011 - 0.016],0.068 [0.003 - 0.126],0.027 [0.022 - 0.032]
Demographic,0.553 [0.521 - 0.586],0.541 [0.534 - 0.547],0.540 [0.477 - 0.610],0.541 [0.534 - 0.548],0.014 [0.012 - 0.017],0.081 [0.018 - 0.149],0.028 [0.023 - 0.033]
Protein+Demographic,0.593 [0.562 - 0.623],0.573 [0.567 - 0.580],0.576 [0.513 - 0.634],0.573 [0.566 - 0.580],0.016 [0.014 - 0.019],0.149 [0.085 - 0.207],0.032 [0.027 - 0.037]
