,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.699 [0.680 - 0.719],0.644 [0.641 - 0.649],0.643 [0.610 - 0.675],0.645 [0.641 - 0.649],0.028 [0.025 - 0.030],0.288 [0.253 - 0.320],0.053 [0.049 - 0.058]
Demographic,0.724 [0.706 - 0.741],0.671 [0.667 - 0.675],0.672 [0.637 - 0.705],0.671 [0.667 - 0.675],0.031 [0.029 - 0.034],0.343 [0.307 - 0.376],0.060 [0.055 - 0.065]
Protein+Demographic,0.729 [0.712 - 0.747],0.671 [0.667 - 0.676],0.672 [0.637 - 0.706],0.671 [0.667 - 0.676],0.031 [0.029 - 0.034],0.343 [0.309 - 0.377],0.060 [0.055 - 0.065]
