,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.840 [0.803 - 0.875],0.776 [0.773 - 0.780],0.779 [0.707 - 0.851],0.776 [0.773 - 0.780],0.008 [0.007 - 0.010],0.555 [0.483 - 0.626],0.017 [0.014 - 0.020]
Demographic,0.776 [0.737 - 0.812],0.704 [0.700 - 0.708],0.708 [0.621 - 0.782],0.704 [0.700 - 0.708],0.006 [0.005 - 0.007],0.412 [0.324 - 0.486],0.011 [0.009 - 0.014]
Protein+Demographic,0.845 [0.808 - 0.878],0.776 [0.772 - 0.779],0.779 [0.708 - 0.851],0.776 [0.772 - 0.780],0.008 [0.007 - 0.010],0.555 [0.485 - 0.627],0.017 [0.014 - 0.020]
