,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.757 [0.735 - 0.779],0.695 [0.691 - 0.699],0.692 [0.656 - 0.733],0.695 [0.691 - 0.699],0.024 [0.022 - 0.027],0.387 [0.350 - 0.427],0.047 [0.042 - 0.052]
Demographic,0.637 [0.617 - 0.658],0.598 [0.594 - 0.602],0.597 [0.560 - 0.634],0.598 [0.594 - 0.602],0.016 [0.014 - 0.018],0.195 [0.157 - 0.233],0.031 [0.028 - 0.035]
Protein+Demographic,0.760 [0.739 - 0.782],0.694 [0.690 - 0.698],0.693 [0.657 - 0.732],0.694 [0.690 - 0.698],0.024 [0.022 - 0.027],0.387 [0.349 - 0.425],0.047 [0.042 - 0.051]
