,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.608 [0.581 - 0.634],0.576 [0.571 - 0.580],0.579 [0.529 - 0.625],0.576 [0.571 - 0.580],0.013 [0.011 - 0.014],0.154 [0.105 - 0.199],0.025 [0.021 - 0.027]
Demographic,0.666 [0.643 - 0.691],0.622 [0.617 - 0.626],0.623 [0.574 - 0.668],0.622 [0.617 - 0.626],0.015 [0.013 - 0.017],0.245 [0.195 - 0.291],0.030 [0.026 - 0.033]
Protein+Demographic,0.681 [0.659 - 0.705],0.618 [0.614 - 0.622],0.619 [0.576 - 0.663],0.618 [0.614 - 0.622],0.015 [0.013 - 0.017],0.237 [0.193 - 0.282],0.029 [0.026 - 0.032]
