,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.752 [0.720 - 0.785],0.681 [0.677 - 0.685],0.674 [0.613 - 0.734],0.681 [0.677 - 0.685],0.010 [0.009 - 0.012],0.355 [0.294 - 0.416],0.020 [0.017 - 0.023]
Demographic,0.678 [0.644 - 0.708],0.641 [0.636 - 0.645],0.642 [0.578 - 0.699],0.641 [0.636 - 0.645],0.009 [0.007 - 0.010],0.283 [0.219 - 0.340],0.017 [0.015 - 0.020]
Protein+Demographic,0.750 [0.718 - 0.782],0.669 [0.665 - 0.673],0.671 [0.611 - 0.731],0.669 [0.665 - 0.673],0.010 [0.008 - 0.011],0.339 [0.279 - 0.400],0.019 [0.016 - 0.022]
