,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.655 [0.623 - 0.686],0.609 [0.604 - 0.613],0.608 [0.552 - 0.665],0.609 [0.604 - 0.613],0.009 [0.008 - 0.011],0.217 [0.160 - 0.271],0.018 [0.016 - 0.021]
Demographic,0.690 [0.663 - 0.715],0.640 [0.636 - 0.644],0.642 [0.587 - 0.693],0.640 [0.636 - 0.644],0.011 [0.009 - 0.012],0.281 [0.227 - 0.334],0.021 [0.018 - 0.024]
Protein+Demographic,0.697 [0.669 - 0.724],0.644 [0.639 - 0.648],0.643 [0.588 - 0.698],0.644 [0.639 - 0.648],0.011 [0.009 - 0.012],0.287 [0.230 - 0.342],0.021 [0.018 - 0.024]
