,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.583 [0.532 - 0.628],0.565 [0.561 - 0.569],0.565 [0.468 - 0.652],0.565 [0.561 - 0.569],0.003 [0.002 - 0.003],0.131 [0.033 - 0.216],0.005 [0.004 - 0.007]
Demographic,0.635 [0.582 - 0.683],0.609 [0.605 - 0.613],0.610 [0.525 - 0.704],0.609 [0.605 - 0.613],0.003 [0.003 - 0.004],0.219 [0.133 - 0.314],0.006 [0.005 - 0.008]
Protein+Demographic,0.614 [0.561 - 0.663],0.597 [0.593 - 0.601],0.594 [0.500 - 0.680],0.597 [0.593 - 0.601],0.003 [0.002 - 0.004],0.191 [0.098 - 0.278],0.006 [0.005 - 0.008]
