,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.571 [0.512 - 0.625],0.532 [0.528 - 0.536],0.542 [0.442 - 0.634],0.532 [0.528 - 0.536],0.002 [0.002 - 0.003],0.074 [-0.028 - 0.166],0.005 [0.003 - 0.006]
Demographic,0.522 [0.461 - 0.582],0.512 [0.508 - 0.517],0.512 [0.409 - 0.610],0.512 [0.508 - 0.517],0.002 [0.002 - 0.003],0.025 [-0.078 - 0.121],0.004 [0.003 - 0.005]
Protein+Demographic,0.565 [0.507 - 0.617],0.515 [0.511 - 0.520],0.521 [0.414 - 0.615],0.515 [0.511 - 0.520],0.002 [0.002 - 0.003],0.036 [-0.071 - 0.131],0.004 [0.003 - 0.005]
