,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.585 [0.561 - 0.606],0.556 [0.552 - 0.560],0.558 [0.514 - 0.600],0.556 [0.552 - 0.560],0.013 [0.012 - 0.015],0.114 [0.069 - 0.155],0.026 [0.023 - 0.029]
Demographic,0.663 [0.645 - 0.680],0.617 [0.613 - 0.621],0.618 [0.580 - 0.657],0.617 [0.613 - 0.621],0.017 [0.015 - 0.019],0.236 [0.197 - 0.275],0.033 [0.030 - 0.036]
Protein+Demographic,0.663 [0.642 - 0.681],0.609 [0.605 - 0.613],0.610 [0.571 - 0.647],0.609 [0.605 - 0.613],0.016 [0.015 - 0.018],0.220 [0.180 - 0.257],0.032 [0.029 - 0.035]
