,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.558 [0.521 - 0.591],0.544 [0.540 - 0.548],0.544 [0.480 - 0.603],0.544 [0.540 - 0.548],0.007 [0.006 - 0.008],0.088 [0.025 - 0.146],0.014 [0.012 - 0.016]
Demographic,0.618 [0.587 - 0.652],0.601 [0.596 - 0.605],0.598 [0.546 - 0.661],0.601 [0.596 - 0.605],0.009 [0.007 - 0.010],0.199 [0.146 - 0.262],0.017 [0.015 - 0.020]
Protein+Demographic,0.628 [0.596 - 0.662],0.594 [0.590 - 0.599],0.594 [0.538 - 0.656],0.594 [0.590 - 0.599],0.009 [0.007 - 0.010],0.188 [0.132 - 0.251],0.017 [0.014 - 0.019]
