,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.554 [0.520 - 0.590],0.561 [0.556 - 0.565],0.560 [0.500 - 0.628],0.561 [0.556 - 0.565],0.006 [0.005 - 0.007],0.121 [0.060 - 0.187],0.011 [0.009 - 0.013]
Demographic,0.582 [0.544 - 0.617],0.581 [0.576 - 0.585],0.579 [0.514 - 0.646],0.581 [0.576 - 0.585],0.006 [0.005 - 0.007],0.160 [0.094 - 0.225],0.012 [0.010 - 0.014]
Protein+Demographic,0.554 [0.518 - 0.589],0.559 [0.554 - 0.563],0.555 [0.491 - 0.624],0.559 [0.554 - 0.563],0.005 [0.005 - 0.006],0.114 [0.051 - 0.182],0.011 [0.009 - 0.013]
