,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.496 [0.477 - 0.514],0.499 [0.493 - 0.505],0.500 [0.468 - 0.529],0.499 [0.492 - 0.505],0.047 [0.043 - 0.050],-0.001 [-0.035 - 0.028],0.085 [0.079 - 0.092]
Demographic,0.586 [0.569 - 0.603],0.566 [0.559 - 0.572],0.566 [0.538 - 0.594],0.566 [0.558 - 0.573],0.060 [0.056 - 0.065],0.132 [0.102 - 0.160],0.109 [0.101 - 0.117]
Protein+Demographic,0.579 [0.563 - 0.595],0.557 [0.551 - 0.563],0.558 [0.529 - 0.588],0.557 [0.550 - 0.564],0.058 [0.054 - 0.062],0.115 [0.086 - 0.145],0.105 [0.098 - 0.113]
