,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.506 [0.463 - 0.554],0.491 [0.486 - 0.496],0.493 [0.418 - 0.580],0.491 [0.486 - 0.496],0.003 [0.002 - 0.004],-0.016 [-0.090 - 0.071],0.006 [0.005 - 0.008]
Demographic,0.646 [0.597 - 0.696],0.583 [0.578 - 0.588],0.585 [0.504 - 0.667],0.583 [0.578 - 0.588],0.005 [0.004 - 0.006],0.169 [0.088 - 0.251],0.009 [0.007 - 0.011]
Protein+Demographic,0.583 [0.538 - 0.630],0.570 [0.566 - 0.575],0.565 [0.482 - 0.642],0.570 [0.566 - 0.575],0.004 [0.003 - 0.005],0.136 [0.052 - 0.214],0.009 [0.007 - 0.010]
