,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.558 [0.503 - 0.612],0.545 [0.540 - 0.549],0.540 [0.450 - 0.634],0.545 [0.540 - 0.549],0.003 [0.002 - 0.003],0.085 [-0.006 - 0.179],0.005 [0.004 - 0.007]
Demographic,0.630 [0.580 - 0.683],0.611 [0.607 - 0.616],0.611 [0.523 - 0.700],0.611 [0.607 - 0.616],0.004 [0.003 - 0.004],0.222 [0.134 - 0.310],0.007 [0.005 - 0.009]
Protein+Demographic,0.575 [0.516 - 0.630],0.534 [0.530 - 0.538],0.533 [0.446 - 0.626],0.534 [0.530 - 0.538],0.003 [0.002 - 0.003],0.067 [-0.022 - 0.161],0.005 [0.004 - 0.006]
