,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.570 [0.524 - 0.613],0.554 [0.549 - 0.559],0.553 [0.485 - 0.623],0.554 [0.549 - 0.559],0.006 [0.005 - 0.007],0.107 [0.039 - 0.178],0.011 [0.009 - 0.014]
Demographic,0.587 [0.547 - 0.628],0.583 [0.578 - 0.588],0.583 [0.506 - 0.653],0.583 [0.578 - 0.588],0.006 [0.005 - 0.008],0.165 [0.088 - 0.237],0.013 [0.010 - 0.015]
Protein+Demographic,0.601 [0.558 - 0.645],0.593 [0.588 - 0.598],0.592 [0.523 - 0.665],0.593 [0.588 - 0.598],0.007 [0.005 - 0.008],0.186 [0.115 - 0.256],0.013 [0.011 - 0.016]
