,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.597 [0.577 - 0.618],0.573 [0.568 - 0.576],0.573 [0.536 - 0.612],0.572 [0.568 - 0.576],0.015 [0.014 - 0.017],0.145 [0.108 - 0.184],0.030 [0.027 - 0.033]
Demographic,0.691 [0.672 - 0.711],0.647 [0.643 - 0.651],0.647 [0.608 - 0.685],0.647 [0.643 - 0.651],0.021 [0.019 - 0.023],0.294 [0.255 - 0.332],0.041 [0.037 - 0.045]
Protein+Demographic,0.686 [0.668 - 0.704],0.631 [0.627 - 0.635],0.633 [0.596 - 0.670],0.631 [0.627 - 0.635],0.020 [0.018 - 0.022],0.265 [0.225 - 0.301],0.038 [0.035 - 0.042]
