,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.574 [0.546 - 0.602],0.552 [0.547 - 0.557],0.552 [0.504 - 0.605],0.552 [0.547 - 0.557],0.012 [0.010 - 0.014],0.104 [0.056 - 0.158],0.023 [0.020 - 0.027]
Demographic,0.630 [0.602 - 0.655],0.594 [0.589 - 0.599],0.594 [0.546 - 0.640],0.594 [0.589 - 0.599],0.014 [0.012 - 0.016],0.188 [0.140 - 0.235],0.028 [0.024 - 0.031]
Protein+Demographic,0.631 [0.605 - 0.659],0.594 [0.590 - 0.599],0.595 [0.545 - 0.642],0.594 [0.589 - 0.599],0.014 [0.012 - 0.016],0.189 [0.139 - 0.236],0.028 [0.024 - 0.031]
