,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.786 [0.744 - 0.825],0.720 [0.716 - 0.725],0.718 [0.637 - 0.791],0.720 [0.716 - 0.725],0.008 [0.006 - 0.010],0.438 [0.357 - 0.512],0.015 [0.012 - 0.019]
Demographic,0.691 [0.646 - 0.733],0.626 [0.621 - 0.631],0.628 [0.545 - 0.714],0.626 [0.621 - 0.630],0.005 [0.004 - 0.006],0.254 [0.171 - 0.340],0.010 [0.008 - 0.012]
Protein+Demographic,0.776 [0.735 - 0.818],0.736 [0.731 - 0.740],0.719 [0.640 - 0.791],0.736 [0.731 - 0.740],0.008 [0.007 - 0.010],0.454 [0.375 - 0.528],0.016 [0.013 - 0.020]
