,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.810 [0.794 - 0.826],0.734 [0.730 - 0.738],0.734 [0.705 - 0.764],0.734 [0.730 - 0.738],0.044 [0.041 - 0.048],0.468 [0.438 - 0.498],0.084 [0.078 - 0.090]
Demographic,0.751 [0.735 - 0.765],0.679 [0.675 - 0.683],0.679 [0.647 - 0.707],0.679 [0.675 - 0.683],0.034 [0.032 - 0.037],0.358 [0.327 - 0.387],0.066 [0.060 - 0.071]
Protein+Demographic,0.821 [0.806 - 0.836],0.741 [0.737 - 0.744],0.740 [0.711 - 0.771],0.741 [0.737 - 0.744],0.046 [0.043 - 0.049],0.480 [0.451 - 0.512],0.086 [0.081 - 0.093]
