,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.736 [0.726 - 0.746],0.681 [0.677 - 0.686],0.681 [0.660 - 0.703],0.681 [0.677 - 0.686],0.084 [0.080 - 0.089],0.362 [0.339 - 0.385],0.150 [0.143 - 0.158]
Demographic,0.800 [0.791 - 0.809],0.735 [0.731 - 0.739],0.735 [0.715 - 0.754],0.735 [0.731 - 0.739],0.107 [0.101 - 0.112],0.470 [0.450 - 0.490],0.187 [0.178 - 0.195]
Protein+Demographic,0.799 [0.791 - 0.809],0.733 [0.729 - 0.737],0.733 [0.714 - 0.754],0.733 [0.729 - 0.737],0.106 [0.100 - 0.112],0.466 [0.446 - 0.487],0.185 [0.176 - 0.194]
