,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.557 [0.537 - 0.577],0.542 [0.538 - 0.547],0.542 [0.503 - 0.577],0.542 [0.538 - 0.546],0.017 [0.015 - 0.018],0.084 [0.046 - 0.120],0.032 [0.029 - 0.035]
Demographic,0.655 [0.638 - 0.671],0.609 [0.604 - 0.613],0.608 [0.575 - 0.642],0.609 [0.604 - 0.613],0.022 [0.020 - 0.024],0.217 [0.183 - 0.251],0.042 [0.038 - 0.046]
Protein+Demographic,0.655 [0.638 - 0.672],0.609 [0.604 - 0.613],0.608 [0.573 - 0.643],0.609 [0.604 - 0.613],0.022 [0.020 - 0.024],0.217 [0.182 - 0.251],0.042 [0.038 - 0.045]
