,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.827 [0.820 - 0.835],0.747 [0.743 - 0.751],0.747 [0.731 - 0.762],0.747 [0.743 - 0.751],0.167 [0.161 - 0.173],0.494 [0.479 - 0.509],0.273 [0.265 - 0.281]
Demographic,0.760 [0.752 - 0.768],0.696 [0.692 - 0.700],0.696 [0.680 - 0.711],0.696 [0.692 - 0.700],0.135 [0.129 - 0.140],0.392 [0.374 - 0.408],0.225 [0.217 - 0.233]
Protein+Demographic,0.830 [0.822 - 0.837],0.750 [0.746 - 0.754],0.750 [0.734 - 0.765],0.750 [0.746 - 0.754],0.169 [0.163 - 0.175],0.500 [0.484 - 0.515],0.276 [0.267 - 0.285]
