,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.562 [0.515 - 0.608],0.531 [0.527 - 0.535],0.536 [0.458 - 0.618],0.531 [0.527 - 0.535],0.003 [0.003 - 0.004],0.067 [-0.010 - 0.149],0.006 [0.005 - 0.008]
Demographic,0.617 [0.575 - 0.658],0.578 [0.574 - 0.582],0.579 [0.497 - 0.662],0.578 [0.574 - 0.582],0.004 [0.003 - 0.005],0.157 [0.077 - 0.240],0.008 [0.006 - 0.009]
Protein+Demographic,0.597 [0.558 - 0.637],0.564 [0.560 - 0.569],0.563 [0.485 - 0.646],0.564 [0.560 - 0.569],0.004 [0.003 - 0.005],0.128 [0.051 - 0.210],0.007 [0.006 - 0.009]
