,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.887 [0.872 - 0.901],0.798 [0.794 - 0.801],0.800 [0.770 - 0.832],0.798 [0.794 - 0.801],0.045 [0.041 - 0.049],0.598 [0.566 - 0.629],0.085 [0.078 - 0.092]
Demographic,0.736 [0.716 - 0.756],0.680 [0.676 - 0.684],0.681 [0.641 - 0.719],0.680 [0.676 - 0.684],0.025 [0.022 - 0.027],0.361 [0.322 - 0.399],0.047 [0.043 - 0.052]
Protein+Demographic,0.887 [0.873 - 0.901],0.802 [0.798 - 0.805],0.801 [0.768 - 0.831],0.802 [0.798 - 0.805],0.046 [0.042 - 0.050],0.602 [0.570 - 0.633],0.086 [0.079 - 0.094]
