,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.767 [0.714 - 0.819],0.711 [0.706 - 0.714],0.708 [0.615 - 0.794],0.711 [0.706 - 0.714],0.005 [0.004 - 0.006],0.420 [0.327 - 0.504],0.010 [0.007 - 0.012]
Demographic,0.577 [0.523 - 0.632],0.577 [0.573 - 0.582],0.576 [0.481 - 0.669],0.577 [0.573 - 0.582],0.003 [0.002 - 0.003],0.153 [0.059 - 0.243],0.005 [0.004 - 0.007]
Protein+Demographic,0.772 [0.721 - 0.824],0.707 [0.703 - 0.711],0.709 [0.621 - 0.800],0.707 [0.703 - 0.711],0.005 [0.004 - 0.006],0.416 [0.326 - 0.506],0.009 [0.007 - 0.012]
