,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.850 [0.837 - 0.865],0.770 [0.767 - 0.774],0.770 [0.741 - 0.797],0.770 [0.767 - 0.774],0.050 [0.046 - 0.054],0.540 [0.511 - 0.568],0.094 [0.087 - 0.101]
Demographic,0.717 [0.699 - 0.734],0.656 [0.652 - 0.660],0.655 [0.623 - 0.687],0.656 [0.652 - 0.660],0.029 [0.027 - 0.032],0.311 [0.278 - 0.344],0.056 [0.051 - 0.060]
Protein+Demographic,0.850 [0.837 - 0.865],0.776 [0.773 - 0.780],0.776 [0.748 - 0.806],0.776 [0.773 - 0.779],0.052 [0.048 - 0.056],0.552 [0.523 - 0.581],0.097 [0.090 - 0.104]
