,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.538 [0.506 - 0.572],0.532 [0.527 - 0.537],0.535 [0.474 - 0.590],0.532 [0.527 - 0.536],0.008 [0.007 - 0.009],0.066 [0.005 - 0.122],0.015 [0.013 - 0.018]
Demographic,0.564 [0.531 - 0.595],0.535 [0.531 - 0.539],0.536 [0.479 - 0.589],0.535 [0.530 - 0.540],0.008 [0.007 - 0.009],0.071 [0.015 - 0.125],0.015 [0.013 - 0.018]
Protein+Demographic,0.557 [0.521 - 0.590],0.549 [0.545 - 0.554],0.549 [0.491 - 0.599],0.549 [0.544 - 0.554],0.008 [0.007 - 0.010],0.098 [0.041 - 0.150],0.016 [0.014 - 0.019]
