,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.517 [0.494 - 0.539],0.512 [0.508 - 0.517],0.512 [0.472 - 0.549],0.512 [0.507 - 0.517],0.014 [0.013 - 0.016],0.024 [-0.016 - 0.062],0.027 [0.025 - 0.030]
Demographic,0.560 [0.537 - 0.582],0.544 [0.540 - 0.549],0.544 [0.504 - 0.582],0.544 [0.540 - 0.549],0.016 [0.014 - 0.018],0.088 [0.048 - 0.125],0.031 [0.028 - 0.034]
Protein+Demographic,0.545 [0.523 - 0.567],0.533 [0.528 - 0.537],0.533 [0.495 - 0.571],0.533 [0.528 - 0.537],0.015 [0.014 - 0.017],0.065 [0.027 - 0.104],0.030 [0.027 - 0.033]
