,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.525 [0.489 - 0.560],0.516 [0.512 - 0.521],0.517 [0.460 - 0.572],0.516 [0.512 - 0.521],0.007 [0.006 - 0.009],0.034 [-0.024 - 0.091],0.015 [0.013 - 0.017]
Demographic,0.621 [0.594 - 0.648],0.587 [0.583 - 0.592],0.586 [0.532 - 0.642],0.587 [0.583 - 0.592],0.010 [0.009 - 0.011],0.174 [0.121 - 0.229],0.020 [0.017 - 0.022]
Protein+Demographic,0.601 [0.572 - 0.627],0.559 [0.554 - 0.563],0.562 [0.502 - 0.615],0.559 [0.554 - 0.563],0.009 [0.008 - 0.010],0.122 [0.061 - 0.173],0.018 [0.015 - 0.020]
